Longitude,Latitude,Depth
-66.20375095479017,18.48401625881274,-7.243118
-66.20365700908941,18.48401625881274,-8.530218
-66.20356306338867,18.48401625881274,-8.480288
-66.20346911768792,18.48401625881274,-7.9248037
-66.20337517198716,18.48401625881274,-7.8733273
-66.2032812262864,18.48401625881274,-7.8164616
-66.20299938918414,18.48401625881274,-6.076671
-66.2029054434834,18.48401625881274,-7.0954914
-66.20281149778265,18.48401625881274,-8.333356
-66.2027175520819,18.48401625881274,-8.109264
-66.20187204077511,18.48401625881274,-9.853415
-66.21107871944888,18.48392231311199,-5.522732
-66.21098477374812,18.48392231311199,-5.7339487
-66.21089082804737,18.48392231311199,-6.1133533
-66.21079688234663,18.48392231311199,-6.2630043
-66.21070293664587,18.48392231311199,-6.171145
-66.21060899094512,18.48392231311199,-5.7243023
-66.21051504524436,18.48392231311199,-5.973123
-66.21042109954361,18.48392231311199,-5.8877296
-66.21032715384285,18.48392231311199,-5.9483275
-66.2102332081421,18.48392231311199,-6.2271075
-66.21013926244136,18.48392231311199,-6.6473036
-66.2100453167406,18.48392231311199,-7.0828333
-66.20995137103985,18.48392231311199,-6.8760195
-66.2098574253391,18.48392231311199,-7.007094
-66.20976347963834,18.48392231311199,-6.8192263
-66.20966953393759,18.48392231311199,-8.176737
-66.20957558823683,18.48392231311199,-8.481773
-66.20948164253609,18.48392231311199,-8.461415
-66.20938769683534,18.48392231311199,-7.81168
-66.20929375113458,18.48392231311199,-8.303047
-66.20919980543383,18.48392231311199,-9.393594
-66.20910585973307,18.48392231311199,-9.618142
-66.20901191403232,18.48392231311199,-9.742092
-66.20891796833156,18.48392231311199,-9.909738
-66.20882402263082,18.48392231311199,-10.003685
-66.20873007693007,18.48392231311199,-10.3509445
-66.20863613122931,18.48392231311199,-10.5708
-66.20854218552856,18.48392231311199,-10.47661
-66.2084482398278,18.48392231311199,-10.57131
-66.20835429412705,18.48392231311199,-10.671873
-66.20816640272555,18.48392231311199,-10.902998
-66.2080724570248,18.48392231311199,-11.035102
-66.20544197740372,18.48392231311199,-9.384381
-66.20534803170297,18.48392231311199,-9.612046
-66.20525408600221,18.48392231311199,-9.475293
-66.20403279189243,18.48392231311199,-9.322899
-66.20393884619168,18.48392231311199,-9.316572
-66.20384490049092,18.48392231311199,-8.88779
-66.20356306338867,18.48392231311199,-9.018191
-66.20346911768792,18.48392231311199,-8.904546
-66.20337517198716,18.48392231311199,-8.874747
-66.2032812262864,18.48392231311199,-8.599371
-66.20318728058565,18.48392231311199,-7.587984
-66.2030933348849,18.48392231311199,-6.8319745
-66.20299938918414,18.48392231311199,-5.920428
-66.2029054434834,18.48392231311199,-5.402983
-66.20281149778265,18.48392231311199,-6.205057
-66.2027175520819,18.48392231311199,-6.5317473
-66.20262360638114,18.48392231311199,-7.189093
-66.20252966068038,18.48392231311199,-8.9441595
-66.20243571497963,18.48392231311199,-8.990434
-66.20234176927887,18.48392231311199,-8.6347685
-66.20215387787738,18.48392231311199,-9.291541
-66.20205993217662,18.48392231311199,-9.068273
-66.20187204077511,18.48392231311199,-9.024369
-66.20177809507436,18.48392231311199,-9.058732
-66.2016841493736,18.48392231311199,-8.895349
-66.20159020367286,18.48392231311199,-8.452599
-66.21107871944888,18.483828367411235,-5.229621
-66.21098477374812,18.483828367411235,-5.2299223
-66.21089082804737,18.483828367411235,-5.140575
-66.21079688234663,18.483828367411235,-5.227607
-66.21070293664587,18.483828367411235,-5.6476235
-66.21060899094512,18.483828367411235,-5.907832
-66.21051504524436,18.483828367411235,-5.6826696
-66.21042109954361,18.483828367411235,-5.595012
-66.21032715384285,18.483828367411235,-5.6552663
-66.2102332081421,18.483828367411235,-5.924517
-66.21013926244136,18.483828367411235,-6.2844496
-66.2100453167406,18.483828367411235,-5.8496704
-66.20995137103985,18.483828367411235,-5.710488
-66.2098574253391,18.483828367411235,-5.864498
-66.20976347963834,18.483828367411235,-5.6491427
-66.20966953393759,18.483828367411235,-5.695887
-66.20957558823683,18.483828367411235,-6.133787
-66.20948164253609,18.483828367411235,-7.16038
-66.20938769683534,18.483828367411235,-7.7870183
-66.20929375113458,18.483828367411235,-8.744999
-66.20919980543383,18.483828367411235,-8.815842
-66.20910585973307,18.483828367411235,-8.927859
-66.20901191403232,18.483828367411235,-9.361698
-66.20891796833156,18.483828367411235,-9.69141
-66.20882402263082,18.483828367411235,-9.94806
