,Longitude,Latitude,Depth
24950,-158.24767235954764,21.5465596586671,-8.015772
24951,-158.24758009729953,21.5465596586671,-8.333207
24952,-158.24748783505143,21.5465596586671,-8.769035
24953,-158.2473955728033,21.5465596586671,-8.769035
24954,-158.2473033105552,21.5465596586671,-8.990852
24955,-158.2472110483071,21.5465596586671,-9.005424
24956,-158.24711878605896,21.5465596586671,-9.103853
24957,-158.24702652381086,21.5465596586671,-9.040185
24958,-158.24693426156276,21.5465596586671,-8.956093
24959,-158.24684199931465,21.5465596586671,-8.823543
24960,-158.24674973706652,21.5465596586671,-8.708848
24961,-158.24665747481842,21.5465596586671,-8.528184
24962,-158.24656521257032,21.5465596586671,-8.267402
24963,-158.2464729503222,21.5465596586671,-8.256173
24964,-158.24638068807408,21.5465596586671,-8.443535
24965,-158.24628842582598,21.5465596586671,-8.278509
24966,-158.24619616357785,21.5465596586671,-7.9501266
24967,-158.24610390132975,21.5465596586671,-7.6906605
24968,-158.24601163908164,21.5465596586671,-7.6141515
24969,-158.2459193768335,21.5465596586671,-7.379545
24970,-158.2458271145854,21.5465596586671,-7.2909923
24971,-158.2457348523373,21.5465596586671,-7.4806786
24972,-158.2456425900892,21.5465596586671,-7.401084
24973,-158.24555032784107,21.5465596586671,-7.2525725
24974,-158.24545806559297,21.5465596586671,-7.147085
24975,-158.24536580334487,21.5465596586671,-7.147085
24976,-158.24527354109674,21.5465596586671,-6.850819
24977,-158.24518127884863,21.5465596586671,-6.7387314
24978,-158.24508901660053,21.5465596586671,-6.858476
24979,-158.2449967543524,21.5465596586671,-7.092252
24980,-158.2449044921043,21.5465596586671,-7.893911
24981,-158.2448122298562,21.5465596586671,-8.613555
24982,-158.24471996760806,21.5465596586671,-9.062331
24983,-158.24462770535996,21.5465596586671,-9.270549
24984,-158.24453544311186,21.5465596586671,-9.256042
24985,-158.24444318086375,21.5465596586671,-9.197564
24986,-158.24435091861562,21.5465596586671,-9.092121
24987,-158.24425865636752,21.5465596586671,-9.449372
24988,-158.24416639411942,21.5465596586671,-9.709528
24989,-158.2440741318713,21.5465596586671,-9.861022
24990,-158.24398186962318,21.5465596586671,-9.910466
24991,-158.24388960737508,21.5465596586671,-9.964509
24992,-158.24379734512695,21.5465596586671,-9.938057
24993,-158.24370508287885,21.5465596586671,-9.573967
24994,-158.24361282063074,21.5465596586671,-9.088537
24995,-158.24352055838264,21.5465596586671,-8.543788
24996,-158.2434282961345,21.5465596586671,-7.9975915
24997,-158.2433360338864,21.5465596586671,-7.9975915
24998,-158.2432437716383,21.5465596586671,-7.63081
24999,-158.24315150939017,21.5465596586671,-7.363607
25000,-158.24305924714207,21.5465596586671,-7.2452493
25001,-158.24296698489397,21.5465596586671,-7.238839
25002,-158.24287472264584,21.5465596586671,-7.2179775
25003,-158.24278246039773,21.5465596586671,-7.158599
25004,-158.24269019814963,21.5465596586671,-6.627375
25005,-158.2425979359015,21.5465596586671,-5.616239
25006,-158.2425056736534,21.5465596586671,-4.932614
25007,-158.2424134114053,21.5465596586671,-4.3114085
25008,-158.2423211491572,21.5465596586671,-3.905477
25009,-158.24222888690906,21.5465596586671,-3.6718915
25010,-158.24213662466096,21.5465596586671,-3.378814
25011,-158.24204436241286,21.5465596586671,-4.0806584
25012,-158.24195210016472,21.5465596586671,-4.977591
25013,-158.24185983791662,21.5465596586671,-4.7147
25014,-158.24176757566852,21.5465596586671,-4.335023
25015,-158.2416753134204,21.5465596586671,-4.022842
25016,-158.24158305117228,21.5465596586671,-3.6384919
25017,-158.24149078892418,21.5465596586671,-3.2414074
25018,-158.24139852667608,21.5465596586671,-2.7828634
25019,-158.24130626442795,21.5465596586671,-2.7828634
25020,-158.24121400217985,21.5465596586671,-2.3165007
25021,-158.24112173993174,21.5465596586671,-1.888346
25022,-158.2410294776836,21.5465596586671,-1.2994182
25023,-158.2409372154355,21.5465596586671,-0.85131824
25024,-158.2408449531874,21.5465596586671,-0.5824243
25025,-158.24075269093927,21.5465596586671,-0.13405024
25026,-158.24066042869117,21.5465596586671,0.28235936
25027,-158.25606822412578,21.54646739641899,-51.322876
25028,-158.25597596187768,21.54646739641899,-48.96171
25029,-158.25588369962955,21.54646739641899,-46.684612
25030,-158.25579143738145,21.54646739641899,-44.49263
25031,-158.25560691288524,21.54646739641899,-39.767567
25032,-158.2555146506371,21.54646739641899,-39.767567
25033,-158.255422388389,21.54646739641899,-39.015873
25034,-158.2553301261409,21.54646739641899,-38.176777
25035,-158.25523786389277,21.54646739641899,-37.492313
25036,-158.25514560164467,21.54646739641899,-36.91929
25037,-158.25505333939657,21.54646739641899,-36.444393
25038,-158.25496107714844,21.54646739641899,-35.997295
25039,-158.25486881490033,21.54646739641899,-35.563423
25040,-158.25477655265223,21.54646739641899,-35.18034
25041,-158.2546842904041,21.54646739641899,-34.762367
25042,-158.254592028156,21.54646739641899,-34.265762
25043,-158.2544997659079,21.54646739641899,-33.81787
25044,-158.2544075036598,21.54646739641899,-33.368317
25045,-158.25431524141166,21.54646739641899,-32.970325
25046,-158.25422297916356,21.54646739641899,-32.65601
25047,-158.25413071691545,21.54646739641899,-32.358868
25048,-158.25403845466732,21.54646739641899,-32.021446
25049,-158.25394619241922,21.54646739641899,-31.791422
25050,-158.25385393017112,21.54646739641899,-31.598896
25051,-158.253761667923,21.54646739641899,-31.417278
25052,-158.25366940567488,21.54646739641899,-31.17071
25053,-158.25357714342678,21.54646739641899,-30.985804
25054,-158.25348488117868,21.54646739641899,-30.985804
25055,-158.25339261893055,21.54646739641899,-30.81188
25056,-158.25330035668244,21.54646739641899,-30.669437
25057,-158.25320809443434,21.54646739641899,-30.580175
25058,-158.2531158321862,21.54646739641899,-30.464397
25059,-158.2530235699381,21.54646739641899,-30.214745
25060,-158.25293130769,21.54646739641899,-29.871864
25061,-158.25283904544187,21.54646739641899,-29.72381
25062,-158.25274678319377,21.54646739641899,-29.63119
25063,-158.25265452094567,21.54646739641899,-29.591152
25064,-158.25256225869754,21.54646739641899,-29.570465
25065,-158.25246999644943,21.54646739641899,-29.459095
25066,-158.25237773420133,21.54646739641899,-29.3273
25067,-158.25228547195323,21.54646739641899,-29.045528
25068,-158.2521932097051,21.54646739641899,-28.542143
25069,-158.252100947457,21.54646739641899,-28.087265
25070,-158.2520086852089,21.54646739641899,-27.729343
25071,-158.25191642296076,21.54646739641899,-27.528963
25072,-158.25182416071266,21.54646739641899,-27.488396
25073,-158.25173189846456,21.54646739641899,-27.38195
25074,-158.25163963621642,21.54646739641899,-27.173326
25075,-158.25154737396832,21.54646739641899,-26.89728
25076,-158.25145511172022,21.54646739641899,-26.89728
25077,-158.2513628494721,21.54646739641899,-26.514893
25078,-158.25127058722398,21.54646739641899,-26.056072
25079,-158.25117832497588,21.54646739641899,-25.652973
25080,-158.25108606272778,21.54646739641899,-25.237646
25081,-158.25099380047965,21.54646739641899,-24.239967
25082,-158.25090153823155,21.54646739641899,-23.126556
25083,-158.25080927598344,21.54646739641899,-21.970242
25084,-158.2507170137353,21.54646739641899,-20.018486
25085,-158.2506247514872,21.54646739641899,-19.125538
25086,-158.2505324892391,21.54646739641899,-18.849218
25087,-158.25044022699097,21.54646739641899,-18.364933
25088,-158.25034796474287,21.54646739641899,-17.877625
25089,-158.25025570249477,21.54646739641899,-17.627985
25090,-158.25016344024667,21.54646739641899,-17.259228
25091,-158.25007117799854,21.54646739641899,-16.934383
25092,-158.24997891575043,21.54646739641899,-16.51836
25093,-158.24988665350233,21.54646739641899,-16.131151
25094,-158.2497943912542,21.54646739641899,-15.818408
25095,-158.2497021290061,21.54646739641899,-15.511338
25096,-158.249609866758,21.54646739641899,-15.457558
25097,-158.24951760450986,21.54646739641899,-15.404131
25098,-158.24942534226176,21.54646739641899,-15.404131
25099,-158.24933308001366,21.54646739641899,-13.674234
25100,-158.24924081776552,21.54646739641899,-12.395764
25101,-158.24914855551742,21.54646739641899,-11.913821
